latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
35.51916,-113.31403,299.37,0.62,0.54,2024-12-01,1000,N20,VIIRS,n,2.0NRT,270.19,1.59,N
39.49401,-119.61929,295.87,0.41,0.37,2024-12-01,1000,N20,VIIRS,n,2.0NRT,264.19,0.49,N
40.34864,-123.68049,305.21,0.4,0.37,2024-12-01,1000,N20,VIIRS,n,2.0NRT,279.06,1.07,N
40.48739,-123.74724,307.26,0.4,0.37,2024-12-01,1000,N20,VIIRS,n,2.0NRT,276.5,0.86,N
40.82155,-114.25903,312.47,0.42,0.45,2024-12-01,1000,N20,VIIRS,n,2.0NRT,268.62,1.56,N
33.71553,-117.71003,301.63,0.39,0.44,2024-12-01,1002,N20,VIIRS,n,2.0NRT,283.13,1.15,N
35.5766,-115.48265,339.34,0.59,0.7,2024-12-01,1940,N20,VIIRS,n,2.0NRT,286.64,6.51,D
35.57507,-115.48063,333.51,0.59,0.7,2024-12-01,1940,N20,VIIRS,n,2.0NRT,286,4.08,D
41.03002,-123.92497,341.54,0.44,0.38,2024-12-01,2122,N20,VIIRS,n,2.0NRT,275.76,5.69,D
33.95643,-117.12105,298.02,0.4,0.37,2024-12-02,0941,N20,VIIRS,n,2.0NRT,279.33,0.18,N
33.8549,-118.33117,300.02,0.39,0.36,2024-12-02,0941,N20,VIIRS,n,2.0NRT,287.21,0.74,N
33.90757,-118.40444,298.55,0.39,0.36,2024-12-02,0941,N20,VIIRS,n,2.0NRT,285.89,0.76,N
33.79455,-117.47438,315.85,0.4,0.37,2024-12-02,0941,N20,VIIRS,n,2.0NRT,280.62,1.03,N
34.03682,-118.10691,299.11,0.39,0.36,2024-12-02,0941,N20,VIIRS,n,2.0NRT,280.92,0.43,N
33.87815,-116.99928,299.63,0.4,0.37,2024-12-02,0941,N20,VIIRS,n,2.0NRT,278.28,0.41,N
40.82456,-114.25775,302.49,0.41,0.37,2024-12-02,0941,N20,VIIRS,n,2.0NRT,267.95,0.73,N
40.82123,-114.25891,297.82,0.41,0.37,2024-12-02,0941,N20,VIIRS,n,2.0NRT,267.33,0.67,N
41.03238,-123.92545,298.2,0.42,0.45,2024-12-02,0941,N20,VIIRS,n,2.0NRT,276,0.32,N
34.62372,-117.10022,308.17,0.4,0.37,2024-12-02,0941,N20,VIIRS,n,2.0NRT,280.02,1.02,N
34.60949,-117.33607,304.93,0.39,0.36,2024-12-02,0941,N20,VIIRS,n,2.0NRT,277.18,1.51,N
34.82147,-118.74926,301.18,0.38,0.36,2024-12-02,0941,N20,VIIRS,n,2.0NRT,279.24,1.01,N
34.35547,-116.855,301.92,0.4,0.37,2024-12-02,0941,N20,VIIRS,n,2.0NRT,278.42,0.76,N
34.43049,-118.64597,308.68,0.38,0.36,2024-12-02,0941,N20,VIIRS,n,2.0NRT,278.5,1.24,N
34.33559,-118.5209,308.66,0.38,0.36,2024-12-02,0941,N20,VIIRS,n,2.0NRT,282.06,0.91,N
34.32051,-118.51153,297.06,0.38,0.36,2024-12-02,0941,N20,VIIRS,n,2.0NRT,281.26,0.17,N
34.14293,-117.42986,307.41,0.39,0.37,2024-12-02,0941,N20,VIIRS,n,2.0NRT,278.64,0.71,N
34.24498,-118.3823,297.64,0.39,0.36,2024-12-02,0941,N20,VIIRS,n,2.0NRT,278.68,0.43,N
34.29144,-118.80347,305.11,0.38,0.36,2024-12-02,0941,N20,VIIRS,n,2.0NRT,278.94,0.77,N
34.48229,-120.13268,295.54,0.39,0.37,2024-12-02,0941,N20,VIIRS,n,2.0NRT,279.89,0.19,N
34.11639,-117.92655,295.41,0.39,0.36,2024-12-02,0941,N20,VIIRS,n,2.0NRT,280.48,0.31,N
34.1533,-118.1937,314.35,0.39,0.36,2024-12-02,0941,N20,VIIRS,n,2.0NRT,283.17,1.19,N
34.0411,-117.82117,295.3,0.39,0.36,2024-12-02,0941,N20,VIIRS,n,2.0NRT,279.53,0.52,N
32.59804,-117.01292,307.3,0.41,0.37,2024-12-02,0941,N20,VIIRS,n,2.0NRT,280.94,0.9,N
32.55163,-116.03204,309.2,0.44,0.39,2024-12-02,0941,N20,VIIRS,n,2.0NRT,277.36,0.94,N
32.85891,-117.14854,302.68,0.41,0.37,2024-12-02,0941,N20,VIIRS,n,2.0NRT,277.79,0.96,N
32.85873,-117.02752,301.14,0.41,0.37,2024-12-02,0941,N20,VIIRS,n,2.0NRT,279.03,0.81,N
33.49394,-117.61635,304.76,0.39,0.37,2024-12-02,0941,N20,VIIRS,n,2.0NRT,281.39,0.92,N
33.61438,-117.8222,308.86,0.39,0.36,2024-12-02,0941,N20,VIIRS,n,2.0NRT,282.11,1.15,N
33.79275,-118.34888,295.98,0.39,0.36,2024-12-02,0941,N20,VIIRS,n,2.0NRT,280.83,0.28,N
33.77798,-118.23675,302.69,0.39,0.36,2024-12-02,0941,N20,VIIRS,n,2.0NRT,287.91,0.85,N
33.71475,-117.70996,298.41,0.39,0.36,2024-12-02,0941,N20,VIIRS,n,2.0NRT,282.2,0.51,N
33.81583,-118.23756,299.29,0.39,0.36,2024-12-02,0941,N20,VIIRS,n,2.0NRT,286.11,1.15,N
33.82046,-118.24504,301.64,0.39,0.36,2024-12-02,0941,N20,VIIRS,n,2.0NRT,286.57,1.39,N
33.85161,-118.33193,296.56,0.39,0.36,2024-12-02,0941,N20,VIIRS,n,2.0NRT,284.85,0.69,N
38.07345,-122.14244,298.81,0.49,0.4,2024-12-02,0943,N20,VIIRS,n,2.0NRT,283.79,2.27,N
38.01507,-122.116,296.17,0.48,0.4,2024-12-02,0943,N20,VIIRS,n,2.0NRT,281.31,1.13,N
37.88532,-121.18477,301.2,0.44,0.39,2024-12-02,0943,N20,VIIRS,n,2.0NRT,277.91,0.53,N
36.81181,-120.20734,321.05,0.41,0.37,2024-12-02,0943,N20,VIIRS,n,2.0NRT,277.38,2.14,N
37.95254,-122.40075,295.54,0.5,0.41,2024-12-02,0943,N20,VIIRS,n,2.0NRT,284.78,0.97,N
37.94443,-122.39638,297.68,0.5,0.41,2024-12-02,0943,N20,VIIRS,n,2.0NRT,281.33,1.53,N
35.51597,-113.31421,304.61,0.52,0.42,2024-12-02,0943,N20,VIIRS,n,2.0NRT,269.81,1.55,N
37.45711,-121.93213,299.94,0.47,0.4,2024-12-02,0943,N20,VIIRS,n,2.0NRT,279.14,0.74,N
33.48591,-116.12397,333.61,0.48,0.4,2024-12-02,2101,N20,VIIRS,n,2.0NRT,289.5,3.99,D
32.67095,-115.04871,336.59,0.53,0.42,2024-12-02,2101,N20,VIIRS,n,2.0NRT,305.32,9.88,D
32.6244,-115.08139,342.8,0.53,0.42,2024-12-02,2101,N20,VIIRS,n,2.0NRT,304.91,6.38,D
39.03913,-122.05686,332.69,0.38,0.36,2024-12-02,2101,N20,VIIRS,n,2.0NRT,287.98,3.48,D
39.0424,-122.05768,338.4,0.38,0.36,2024-12-02,2101,N20,VIIRS,n,2.0NRT,287.36,3.48,D
39.09327,-122.19311,333.82,0.38,0.36,2024-12-02,2101,N20,VIIRS,n,2.0NRT,289.31,2.38,D
32.62247,-115.0788,340.19,0.53,0.42,2024-12-02,2101,N20,VIIRS,n,2.0NRT,303.1,3.44,D
37.55783,-120.71292,325.87,0.39,0.36,2024-12-02,2101,N20,VIIRS,n,2.0NRT,289.48,1.12,D
37.43964,-119.62877,330.2,0.4,0.37,2024-12-02,2101,N20,VIIRS,n,2.0NRT,285.97,1.57,D
36.78118,-119.17627,328.06,0.41,0.37,2024-12-02,2101,N20,VIIRS,n,2.0NRT,286.85,2.14,D
36.75156,-119.08019,326.3,0.41,0.37,2024-12-02,2101,N20,VIIRS,n,2.0NRT,287.02,2.18,D
36.11476,-119.46963,328.77,0.4,0.37,2024-12-02,2101,N20,VIIRS,n,2.0NRT,287.12,1.06,D
34.33456,-118.51827,328.05,0.41,0.37,2024-12-02,2101,N20,VIIRS,n,2.0NRT,302.03,2.06,D
34.2924,-118.79977,329.82,0.4,0.37,2024-12-02,2101,N20,VIIRS,n,2.0NRT,299.46,1.97,D
39.93052,-121.72441,338.14,0.39,0.36,2024-12-02,2103,N20,VIIRS,n,2.0NRT,290.96,3.93,D
39.31572,-121.18107,331.65,0.39,0.36,2024-12-02,2103,N20,VIIRS,n,2.0NRT,291.25,5.08,D
39.32867,-121.32673,329.47,0.39,0.36,2024-12-02,2103,N20,VIIRS,n,2.0NRT,286.62,4.1,D
39.70555,-121.68042,332.8,0.39,0.36,2024-12-02,2103,N20,VIIRS,n,2.0NRT,289.31,2.81,D
39.72845,-121.57095,333.77,0.39,0.36,2024-12-02,2103,N20,VIIRS,n,2.0NRT,290.64,3.38,D
39.72281,-122.1344,329.64,0.38,0.36,2024-12-02,2103,N20,VIIRS,n,2.0NRT,281.13,2.75,D
39.61557,-123.04128,331.72,0.39,0.36,2024-12-02,2103,N20,VIIRS,n,2.0NRT,285.95,1.89,D
39.92724,-121.72359,344.71,0.39,0.36,2024-12-02,2103,N20,VIIRS,n,2.0NRT,292.82,3.93,D
39.89339,-122.31319,337.68,0.38,0.36,2024-12-02,2103,N20,VIIRS,n,2.0NRT,289.39,3.91,D
39.86201,-123.69396,328.68,0.39,0.36,2024-12-02,2103,N20,VIIRS,n,2.0NRT,286.61,4.51,D
40.36488,-122.19296,327.83,0.38,0.36,2024-12-02,2103,N20,VIIRS,n,2.0NRT,283.81,4.93,D
40.36421,-122.19744,328.35,0.38,0.36,2024-12-02,2103,N20,VIIRS,n,2.0NRT,281.9,4.93,D
40.4579,-123.68982,329.15,0.39,0.36,2024-12-02,2103,N20,VIIRS,n,2.0NRT,290.75,3.6,D
40.71285,-122.8841,330.8,0.38,0.36,2024-12-02,2103,N20,VIIRS,n,2.0NRT,281.8,3.6,D
40.71611,-122.88498,342.59,0.38,0.36,2024-12-02,2103,N20,VIIRS,n,2.0NRT,280.99,3.6,D
41.0786,-123.97543,325.86,0.39,0.36,2024-12-02,2103,N20,VIIRS,n,2.0NRT,288.21,2.07,D
41.46634,-123.86501,329.57,0.39,0.36,2024-12-02,2103,N20,VIIRS,n,2.0NRT,287.55,11.8,D
39.04144,-122.05923,296.98,0.57,0.52,2024-12-03,0921,N20,VIIRS,n,2.0NRT,276.88,1.03,N
41.24088,-121.95364,305.2,0.59,0.53,2024-12-03,0921,N20,VIIRS,n,2.0NRT,275.46,2.4,N
39.1963,-114.84963,315.89,0.41,0.37,2024-12-03,0921,N20,VIIRS,n,2.0NRT,262.96,1.24,N
39.61659,-123.04642,305.69,0.32,0.55,2024-12-03,0921,N20,VIIRS,n,2.0NRT,280.23,0.8,N
41.22239,-121.96934,296.25,0.59,0.53,2024-12-03,0921,N20,VIIRS,n,2.0NRT,276.55,1,N
41.21653,-121.95515,302.6,0.59,0.53,2024-12-03,0921,N20,VIIRS,n,2.0NRT,274.65,1.76,N
35.51889,-113.31261,297.03,0.38,0.36,2024-12-03,0921,N20,VIIRS,n,2.0NRT,268.27,1.35,N
36.51791,-119.93352,320.19,0.41,0.45,2024-12-03,0921,N20,VIIRS,n,2.0NRT,279.4,1.21,N
37.02677,-120.19978,300.7,0.43,0.46,2024-12-03,0921,N20,VIIRS,n,2.0NRT,278.01,0.58,N
37.64617,-120.87352,300.09,0.47,0.48,2024-12-03,0921,N20,VIIRS,n,2.0NRT,277.4,0.91,N
37.65348,-120.85612,303.73,0.47,0.48,2024-12-03,0921,N20,VIIRS,n,2.0NRT,277.26,1.08,N
38.07301,-122.14252,301.03,0.56,0.51,2024-12-03,0921,N20,VIIRS,n,2.0NRT,285.17,1.57,N
34.15353,-118.19577,295.83,0.48,0.4,2024-12-03,0924,N20,VIIRS,n,2.0NRT,259.14,1.18,N
33.9071,-118.40349,295.59,0.48,0.4,2024-12-03,0924,N20,VIIRS,n,2.0NRT,285.58,0.77,N
33.85365,-118.33327,303.72,0.48,0.4,2024-12-03,0924,N20,VIIRS,n,2.0NRT,287.46,1.78,N
33.85453,-118.33517,297.91,0.48,0.4,2024-12-03,0924,N20,VIIRS,n,2.0NRT,285.41,2.12,N
33.61581,-117.82341,302.54,0.46,0.39,2024-12-03,0924,N20,VIIRS,n,2.0NRT,275.3,0.87,N
32.85746,-117.14646,295.95,0.42,0.38,2024-12-03,0924,N20,VIIRS,n,2.0NRT,273.01,0.41,N
35.3771,-119.08244,295.69,0.54,0.42,2024-12-03,0924,N20,VIIRS,n,2.0NRT,278.61,0.76,N
34.62219,-117.10165,313.1,0.44,0.38,2024-12-03,0924,N20,VIIRS,n,2.0NRT,281.4,1.99,N
34.60914,-117.33661,311.14,0.45,0.39,2024-12-03,0924,N20,VIIRS,n,2.0NRT,278.13,2.18,N
34.43267,-118.64633,302.65,0.5,0.41,2024-12-03,0924,N20,VIIRS,n,2.0NRT,277.62,1.39,N
34.43219,-118.64761,306.53,0.5,0.41,2024-12-03,0924,N20,VIIRS,n,2.0NRT,277.62,0.77,N
34.33691,-118.51915,310.23,0.5,0.41,2024-12-03,0924,N20,VIIRS,n,2.0NRT,282.87,1.29,N
34.32082,-118.51132,302.23,0.5,0.41,2024-12-03,0924,N20,VIIRS,n,2.0NRT,282.89,0.45,N
34.29301,-118.80293,308.19,0.51,0.41,2024-12-03,0924,N20,VIIRS,n,2.0NRT,275.83,1.17,N
33.7951,-117.47813,301.72,0.44,0.39,2024-12-03,0924,N20,VIIRS,n,2.0NRT,279.19,0.81,N
32.59922,-117.01475,296.34,0.42,0.38,2024-12-03,0924,N20,VIIRS,n,2.0NRT,279.08,0.49,N
32.59861,-117.01031,295.09,0.42,0.38,2024-12-03,0924,N20,VIIRS,n,2.0NRT,280.87,0.49,N
41.23973,-121.95464,296.13,0.51,0.66,2024-12-03,1102,N20,VIIRS,n,2.0NRT,276.25,1.08,N
41.21822,-121.94888,303.71,0.51,0.66,2024-12-03,1102,N20,VIIRS,n,2.0NRT,276.07,1.71,N
41.21434,-121.95779,300.93,0.51,0.66,2024-12-03,1102,N20,VIIRS,n,2.0NRT,275.64,1.13,N
34.05785,-114.3344,347.68,0.39,0.36,2024-12-03,2042,N20,VIIRS,n,2.0NRT,304.15,27.76,D
32.59903,-115.20551,346.18,0.38,0.36,2024-12-03,2042,N20,VIIRS,n,2.0NRT,306.24,4.39,D
32.5375,-115.34295,332.82,0.38,0.36,2024-12-03,2042,N20,VIIRS,l,2.0NRT,303.65,1.93,D
34.15295,-118.19093,325.5,0.42,0.37,2024-12-03,2042,N20,VIIRS,n,2.0NRT,296.21,2.34,D
35.51577,-113.31492,326.69,0.43,0.38,2024-12-03,2042,N20,VIIRS,n,2.0NRT,293.87,1.49,D
34.77378,-118.42138,337.19,0.42,0.37,2024-12-03,2042,N20,VIIRS,n,2.0NRT,295.07,5.63,D
36.05177,-119.99329,331.13,0.45,0.39,2024-12-03,2044,N20,VIIRS,n,2.0NRT,291.69,7.29,D
36.94012,-120.22197,332.69,0.45,0.39,2024-12-03,2044,N20,VIIRS,n,2.0NRT,290.26,4.92,D
37.14489,-119.22331,341.43,0.42,0.37,2024-12-03,2044,N20,VIIRS,n,2.0NRT,291.72,56.76,D
37.14741,-119.22913,339.36,0.42,0.37,2024-12-03,2044,N20,VIIRS,n,2.0NRT,300.5,56.76,D
36.97796,-121.54469,330.14,0.51,0.41,2024-12-03,2044,N20,VIIRS,n,2.0NRT,291.84,4.89,D
36.9747,-121.54575,329.83,0.51,0.41,2024-12-03,2044,N20,VIIRS,n,2.0NRT,293.26,3.47,D
37.6612,-121.7394,332.03,0.5,0.41,2024-12-03,2044,N20,VIIRS,n,2.0NRT,292.23,4.18,D
38.18406,-120.03309,327.69,0.43,0.38,2024-12-03,2044,N20,VIIRS,n,2.0NRT,284.97,2.07,D
38.6122,-120.47793,338.67,0.44,0.38,2024-12-03,2044,N20,VIIRS,n,2.0NRT,295.47,7.32,D
38.61287,-120.48044,330.24,0.44,0.38,2024-12-03,2044,N20,VIIRS,n,2.0NRT,293.76,3.35,D
38.64432,-120.52694,337.81,0.44,0.38,2024-12-03,2044,N20,VIIRS,n,2.0NRT,289.94,3.2,D
38.41763,-122.2624,326.61,0.52,0.41,2024-12-03,2044,N20,VIIRS,n,2.0NRT,291.11,2.1,D
38.47124,-122.38867,331.41,0.52,0.42,2024-12-03,2044,N20,VIIRS,n,2.0NRT,292.72,4.07,D
39.04536,-120.13394,325.1,0.42,0.38,2024-12-03,2044,N20,VIIRS,n,2.0NRT,276.43,2.62,D
38.97628,-122.02585,341.83,0.49,0.41,2024-12-03,2044,N20,VIIRS,n,2.0NRT,290.17,12.03,D
39.0404,-122.06586,337.65,0.49,0.41,2024-12-03,2044,N20,VIIRS,n,2.0NRT,290.92,13.1,D
39.32038,-121.62261,335.56,0.47,0.4,2024-12-03,2044,N20,VIIRS,n,2.0NRT,289.66,12.25,D
39.45948,-121.35374,327.75,0.46,0.39,2024-12-03,2044,N20,VIIRS,n,2.0NRT,289.7,3.87,D
39.70842,-121.67796,340.88,0.47,0.39,2024-12-03,2044,N20,VIIRS,n,2.0NRT,288.26,4.83,D
39.82944,-121.58126,328.22,0.46,0.39,2024-12-03,2044,N20,VIIRS,n,2.0NRT,288.15,2.85,D
39.92404,-122.26344,352.93,0.49,0.4,2024-12-03,2044,N20,VIIRS,n,2.0NRT,290.83,11.74,D
40.62049,-120.85165,329.52,0.43,0.38,2024-12-03,2044,N20,VIIRS,n,2.0NRT,277.44,2.61,D
40.07016,-123.88294,327.76,0.57,0.43,2024-12-03,2044,N20,VIIRS,n,2.0NRT,287.47,4.72,D
40.06878,-123.88948,354.23,0.57,0.43,2024-12-03,2044,N20,VIIRS,n,2.0NRT,290.53,24.47,D
40.83519,-121.42831,332.23,0.44,0.38,2024-12-03,2044,N20,VIIRS,n,2.0NRT,284.53,3.48,D
40.65947,-122.37976,326.55,0.48,0.4,2024-12-03,2044,N20,VIIRS,n,2.0NRT,290.38,3.24,D
40.48563,-123.74468,329.82,0.55,0.43,2024-12-03,2044,N20,VIIRS,n,2.0NRT,291.39,8.73,D
41.10557,-121.03484,335.2,0.43,0.38,2024-12-03,2044,N20,VIIRS,n,2.0NRT,283.51,7.37,D
41.10896,-121.036,334.27,0.43,0.38,2024-12-03,2044,N20,VIIRS,n,2.0NRT,277.89,5.99,D
41.25399,-123.13963,333,0.5,0.41,2024-12-03,2044,N20,VIIRS,n,2.0NRT,281.17,6.44,D
41.25755,-123.14133,349.03,0.5,0.41,2024-12-03,2044,N20,VIIRS,n,2.0NRT,283.67,6.44,D
41.84654,-120.04202,332.61,0.4,0.37,2024-12-03,2044,N20,VIIRS,n,2.0NRT,280.65,5.48,D
41.85474,-120.03452,331.61,0.4,0.37,2024-12-03,2044,N20,VIIRS,n,2.0NRT,280.1,2.49,D
41.86705,-120.25929,337.88,0.4,0.37,2024-12-03,2044,N20,VIIRS,n,2.0NRT,280.63,11.97,D
41.42336,-122.82396,326.62,0.48,0.4,2024-12-03,2044,N20,VIIRS,n,2.0NRT,278.33,5.53,D
41.42215,-122.83011,344.25,0.48,0.4,2024-12-03,2044,N20,VIIRS,n,2.0NRT,283.4,11.17,D
41.73207,-121.98557,343.29,0.45,0.39,2024-12-03,2044,N20,VIIRS,n,2.0NRT,282.82,15.5,D
41.73108,-121.99088,325.64,0.45,0.39,2024-12-03,2044,N20,VIIRS,n,2.0NRT,281.8,7.69,D
41.73553,-121.98677,353.6,0.45,0.39,2024-12-03,2044,N20,VIIRS,n,2.0NRT,280.61,10.92,D
41.73455,-121.99206,333.78,0.45,0.39,2024-12-03,2044,N20,VIIRS,n,2.0NRT,279.84,5.96,D
36.43437,-119.53839,337.82,0.43,0.38,2024-12-03,2044,N20,VIIRS,n,2.0NRT,290.75,5.74,D
37.07003,-119.22618,341.89,0.42,0.38,2024-12-03,2044,N20,VIIRS,n,2.0NRT,290.39,24.79,D
37.07342,-119.22706,343.12,0.42,0.38,2024-12-03,2044,N20,VIIRS,n,2.0NRT,287.36,24.79,D
37.07679,-119.22803,330.48,0.42,0.38,2024-12-03,2044,N20,VIIRS,n,2.0NRT,284.62,6.2,D
41.17036,-121.7039,301.81,0.51,0.66,2024-12-04,0902,N20,VIIRS,n,2.0NRT,273,1.28,N
41.88055,-120.27045,367,0.43,0.62,2024-12-04,0902,N20,VIIRS,h,2.0NRT,275.18,7.47,N
41.88028,-120.26296,338.01,0.43,0.62,2024-12-04,0902,N20,VIIRS,n,2.0NRT,272.77,7.47,N
41.88083,-120.27801,301.39,0.43,0.62,2024-12-04,0902,N20,VIIRS,n,2.0NRT,271.77,6.14,N
41.8749,-120.27333,341.07,0.43,0.62,2024-12-04,0902,N20,VIIRS,n,2.0NRT,274.57,7.37,N
41.87463,-120.26572,367,0.43,0.62,2024-12-04,0902,N20,VIIRS,h,2.0NRT,275.86,7.37,N
41.87438,-120.25854,306.81,0.43,0.62,2024-12-04,0902,N20,VIIRS,n,2.0NRT,272.47,4.79,N
41.86873,-120.26153,330.57,0.43,0.62,2024-12-04,0902,N20,VIIRS,n,2.0NRT,273.56,4.79,N
41.869,-120.26899,310.87,0.43,0.62,2024-12-04,0902,N20,VIIRS,n,2.0NRT,273.01,7.37,N
41.87341,-120.26973,367,0.43,0.62,2024-12-04,0902,N20,VIIRS,h,2.0NRT,275.83,6.75,N
41.87309,-120.26218,367,0.43,0.62,2024-12-04,0902,N20,VIIRS,h,2.0NRT,274.53,6.75,N
41.87371,-120.27701,300.04,0.43,0.62,2024-12-04,0902,N20,VIIRS,n,2.0NRT,272.81,4.29,N
41.86747,-120.26531,304.07,0.43,0.62,2024-12-04,0902,N20,VIIRS,n,2.0NRT,273.68,6.75,N
41.17014,-121.70451,302.58,0.51,0.66,2024-12-04,0902,N20,VIIRS,n,2.0NRT,272.58,1.3,N
33.79288,-117.47617,297.72,0.51,0.49,2024-12-04,0904,N20,VIIRS,n,2.0NRT,278.34,0.95,N
34.1545,-118.19308,298.63,0.56,0.52,2024-12-04,0904,N20,VIIRS,n,2.0NRT,280.25,0.58,N
33.61515,-117.82323,296.62,0.53,0.5,2024-12-04,0904,N20,VIIRS,n,2.0NRT,280.99,0.87,N
39.04071,-122.07041,295.71,0.51,0.66,2024-12-04,0904,N20,VIIRS,n,2.0NRT,277.12,0.78,N
38.97781,-122.03208,299.02,0.51,0.66,2024-12-04,0904,N20,VIIRS,n,2.0NRT,277.9,0.95,N
38.97808,-122.03059,299.9,0.51,0.66,2024-12-04,0904,N20,VIIRS,n,2.0NRT,277.72,0.72,N
38.0733,-122.14571,297.14,0.51,0.66,2024-12-04,0904,N20,VIIRS,n,2.0NRT,282.44,1.59,N
37.14594,-119.23209,308.28,0.35,0.57,2024-12-04,0904,N20,VIIRS,n,2.0NRT,274.45,1.56,N
37.07244,-119.23131,302.76,0.35,0.57,2024-12-04,0904,N20,VIIRS,n,2.0NRT,280.07,0.96,N
37.07166,-119.22887,297.77,0.35,0.56,2024-12-04,0904,N20,VIIRS,n,2.0NRT,279.69,0.76,N
37.02792,-120.19917,298.22,0.39,0.59,2024-12-04,0904,N20,VIIRS,n,2.0NRT,278.13,0.59,N
34.6213,-117.10305,295.93,0.5,0.49,2024-12-04,0904,N20,VIIRS,n,2.0NRT,277.97,1.04,N
34.60989,-117.33641,306.24,0.51,0.49,2024-12-04,0904,N20,VIIRS,n,2.0NRT,277.05,1.21,N
34.43238,-118.64851,297.98,0.6,0.53,2024-12-04,0904,N20,VIIRS,n,2.0NRT,276.51,1.31,N
34.31371,-119.27045,300.75,0.33,0.55,2024-12-04,0904,N20,VIIRS,n,2.0NRT,278.81,0.41,N
41.87444,-120.26164,346.78,0.35,0.56,2024-12-04,1042,N20,VIIRS,n,2.0NRT,273.65,3.81,N
41.86914,-120.26253,306.26,0.35,0.56,2024-12-04,1042,N20,VIIRS,n,2.0NRT,272.36,3.81,N
41.87349,-120.25813,308.18,0.35,0.56,2024-12-04,1042,N20,VIIRS,n,2.0NRT,271.91,3.81,N
41.87716,-120.27171,305.79,0.35,0.56,2024-12-04,1042,N20,VIIRS,n,2.0NRT,271.8,2.84,N
41.88147,-120.2672,367,0.35,0.56,2024-12-04,1042,N20,VIIRS,h,2.0NRT,274.78,3.76,N
41.88058,-120.26392,299.86,0.35,0.56,2024-12-04,1042,N20,VIIRS,n,2.0NRT,270.13,3.76,N
41.8797,-120.26063,306.7,0.35,0.56,2024-12-04,1042,N20,VIIRS,n,2.0NRT,270.76,1.39,N
41.87626,-120.2684,348.89,0.35,0.56,2024-12-04,1042,N20,VIIRS,n,2.0NRT,275.23,8.45,N
41.87536,-120.26505,367,0.35,0.56,2024-12-04,1042,N20,VIIRS,h,2.0NRT,275.14,8.45,N
41.86821,-120.2591,333.9,0.35,0.56,2024-12-04,1042,N20,VIIRS,n,2.0NRT,273.83,3.81,N
38.07109,-122.14242,299.99,0.35,0.57,2024-12-04,1045,N20,VIIRS,n,2.0NRT,283.63,1.5,N
41.89449,-123.05962,300.96,0.5,0.49,2024-12-04,1045,N20,VIIRS,n,2.0NRT,274.99,2.05,N
41.46581,-123.86862,296.95,0.47,0.48,2024-12-04,1045,N20,VIIRS,n,2.0NRT,283.09,0.73,N
40.07011,-123.88879,300.2,0.51,0.49,2024-12-04,1045,N20,VIIRS,n,2.0NRT,280.73,1.15,N
39.04152,-122.06865,302.27,0.33,0.56,2024-12-04,1045,N20,VIIRS,n,2.0NRT,277.43,0.55,N
38.01749,-122.11351,302.21,0.35,0.57,2024-12-04,1045,N20,VIIRS,n,2.0NRT,284.89,1.45,N
37.07179,-119.22997,299.11,0.53,0.67,2024-12-04,1045,N20,VIIRS,n,2.0NRT,278.99,1.62,N
37.45453,-121.93375,298.59,0.37,0.58,2024-12-04,1045,N20,VIIRS,n,2.0NRT,277.78,0.37,N
36.41258,-119.49391,302.58,0.53,0.67,2024-12-04,1045,N20,VIIRS,n,2.0NRT,279.47,0.69,N
34.61199,-117.3374,300.64,0.78,0.78,2024-12-04,1045,N20,VIIRS,n,2.0NRT,274.51,2.44,N
34.60746,-117.33984,306.45,0.78,0.78,2024-12-04,1045,N20,VIIRS,n,2.0NRT,275.15,1.87,N
36.05901,-119.99276,332.06,0.51,0.49,2024-12-04,2023,N20,VIIRS,n,2.0NRT,291.47,2.51,D
37.61383,-119.01694,338.48,0.42,0.45,2024-12-04,2023,N20,VIIRS,n,2.0NRT,276.4,5.66,D
36.97906,-121.54297,329.07,0.59,0.53,2024-12-04,2023,N20,VIIRS,n,2.0NRT,290.6,2.63,D
36.64505,-119.46075,330.64,0.46,0.47,2024-12-04,2023,N20,VIIRS,n,2.0NRT,288.71,2.89,D
36.06036,-119.99537,328.65,0.51,0.49,2024-12-04,2023,N20,VIIRS,n,2.0NRT,291.22,3.23,D
41.86899,-120.26037,330.24,0.39,0.44,2024-12-04,2025,N20,VIIRS,n,2.0NRT,280.65,9.28,D
38.64222,-120.52725,346,0.48,0.48,2024-12-04,2025,N20,VIIRS,n,2.0NRT,294.36,11.73,D
40.19131,-115.48721,330.81,0.42,0.37,2024-12-04,2025,N20,VIIRS,n,2.0NRT,286.46,10.64,D
40.19551,-115.48348,330.32,0.42,0.37,2024-12-04,2025,N20,VIIRS,n,2.0NRT,284.77,11.91,D
40.19888,-115.48448,347.5,0.42,0.37,2024-12-04,2025,N20,VIIRS,n,2.0NRT,290.26,20.03,D
39.70335,-121.68144,338.86,0.51,0.5,2024-12-04,2025,N20,VIIRS,n,2.0NRT,291,5.4,D
39.72225,-122.13103,339.62,0.54,0.51,2024-12-04,2025,N20,VIIRS,n,2.0NRT,291.17,7.84,D
39.94917,-122.13892,354.85,0.53,0.5,2024-12-04,2025,N20,VIIRS,n,2.0NRT,292.81,24.12,D
39.95362,-122.14069,367,0.53,0.5,2024-12-04,2025,N20,VIIRS,h,2.0NRT,291.53,13.36,D
